model,Gsolv,timing
656,-1936.4664055,60.01
657,-1951.3319864999999,35.21
658,-1908.4575715,36.27
659,-1966.0479140000002,36.34
660,-1976.250607,36.51
661,-1953.230223,35.17
662,-2009.4395525,36.01
663,-1960.1379135000002,36.23
664,-1962.650517,36.8
665,-1985.046032,36.21
666,-2013.7453725,36.92
667,-2018.080073,35.94
668,-1960.061774,35.02
669,-1929.0598699999998,35.71
670,-2004.2358115,35.46
671,-1972.7061820000001,35.39
672,-1938.2885025,35.11
673,-1933.5468495,35.62
674,-1965.969149,34.72
675,-1935.6735045,36.52
676,-1911.332494,35.39
677,-1921.4800515,36.83
678,-1915.77484,35.26
679,-1894.0698315,35.53
680,-1936.327254,34.32
681,-1915.0370745,35.04
682,-1926.035294,34.62
683,-1932.2813585000001,33.65
684,-1925.8646365000002,34.69
685,-1916.1660395,34.48
686,-1903.9469625,35.73
687,-1880.362096,35.44
688,-1942.192621,35.48
689,-1909.57866,35.97
690,-1941.1292935000001,36.17
691,-1919.4479145,35.18
692,-1945.4219859999998,35.14
693,-2000.3868285,36.12
694,-2003.445536,35.63
695,-2014.8375804999998,35.59
696,-2015.0213655,36.27
697,-1916.9536895,35.82
698,-1939.441097,35.22
699,-1960.61838,34.36
700,-2015.6094775,34.68
701,-2024.2893805,34.85
702,-1990.465064,34.29
703,-2010.886203,35.37
704,-2013.0102325,35.24
705,-2001.266371,35.83
706,-1997.8821014999999,35.97
707,-1964.262574,34.36
708,-2006.900694,35.0
709,-1985.1431755,35.91
710,-2013.0207345000001,35.79
711,-1994.1696445,35.86
712,-2007.431045,36.07
713,-1978.3746365000002,36.62
714,-2020.1358395,35.82
715,-1999.8774815,35.76
716,-1994.686868,34.22
717,-2002.5633679999999,35.51
718,-1961.8182335000001,35.95
719,-1943.904447,35.49
720,-1930.0181775,36.14
721,-1960.1116585,36.45
722,-1963.66396,37.21
723,-1952.2876684999999,35.58
724,-1956.218042,34.03
725,-1992.9566635,35.6
726,-1954.1780285000002,35.54
727,-1994.8601509999999,35.63
728,-1996.923794,35.25
729,-1938.343638,35.01
730,-1976.5420374999999,36.06
731,-1988.2150105,36.11
732,-1946.3120305000002,35.35
733,-1916.3366970000002,36.28
734,-1978.5662980000002,35.58
735,-1924.0031569999999,35.47
736,-1931.995179,37.31
737,-1950.3920575,35.85
738,-1891.8749135,35.86
739,-1948.1183744999998,37.02
740,-1876.891185,36.86
741,-1913.2517345,35.74
742,-1909.515648,35.54
743,-1891.8512839999999,36.6
744,-1922.4777415,35.81
745,-1920.2723214999999,36.37
746,-1973.2444095,35.26
747,-1970.768563,35.24
748,-1949.1711999999998,35.41
749,-1944.7131009999998,34.39
750,-1975.7018775,33.91
751,-1970.9050889999999,35.83
752,-2038.532718,35.76
753,-2019.7630185,36.68
754,-1995.106948,35.08
755,-2018.2481050000001,34.65
756,-1996.4328255,34.31
757,-2029.9184525,34.66
758,-1993.1141934999998,34.91
759,-1974.7173149999999,36.06
760,-2010.7391750000002,35.77
761,-1980.5905585,36.48
762,-2001.8859889999999,36.26
763,-2017.4394510000002,34.53
764,-2010.508131,35.56
765,-2044.3166944999998,34.0
766,-1999.8617285,34.9
767,-1971.6586075,34.94
768,-1954.8711604999999,34.54
769,-1968.9595935,34.29
770,-1985.0539085,33.86
771,-1973.961171,34.31
772,-1972.742939,34.72
773,-2003.245998,34.24
774,-1949.733057,34.84
775,-1988.1467475,34.44
776,-2030.0759825,35.15
777,-1987.2488265,34.77
778,-2025.4025924999999,34.37
779,-2017.9461725,34.16
780,-2025.5417439999999,34.11
781,-2008.066416,34.23
782,-2069.3114545000003,34.74
783,-2042.623247,33.57
784,-2047.779729,34.23
785,-2035.7234329999999,32.98
786,-2000.200418,34.03
787,-2024.1896115,35.61
788,-2060.1169535,34.05
789,-2012.9183400000002,34.19
790,-2029.5561335,34.32
791,-2022.5145425,34.33
792,-2023.7327745,34.93
793,-2000.1557845,34.71
794,-2038.8504035,33.99
795,-2035.6971780000001,34.87
796,-2052.2562065,35.06
797,-2016.6649284999999,35.45
798,-1988.002345,34.66
799,-2014.2704724999999,34.19
800,-2058.5469045,34.67
801,-2073.173565,34.25
802,-2048.4151,33.95
803,-2015.2760389999999,33.44
804,-2064.514666,34.64
805,-2073.7380475,35.89
806,-2053.765869,36.33
807,-2061.8235285,35.64
808,-2033.2423355,36.58
809,-2044.613376,35.84
810,-2055.729743,36.49
811,-2056.7458115,35.45
812,-2017.4788335,35.86
813,-2051.1587475,36.27
814,-2015.3731825000002,36.27
815,-1996.8108975,37.25
816,-1982.063464,36.78
817,-2001.2479925,37.58
818,-2028.5400650000001,38.01
819,-1997.2808619999998,37.07
820,-2001.8256025,37.0
821,-2049.6753400000002,37.58
822,-1995.532279,37.75
823,-2019.9205485,36.48
824,-2027.3349605,36.35
825,-1997.1154555,36.68
826,-2003.902373,35.89
827,-1987.29346,35.45
828,-2056.0841855,36.13
829,-1962.314453,35.76
830,-1999.323501,37.97
831,-1994.8207685,37.68
832,-1970.064929,36.48
833,-1983.5127400000001,35.26
834,-1939.278316,36.91
835,-1973.0711265,35.4
836,-1974.239474,35.77
837,-1949.4783835,35.3
