model,Gsolv,timing
613,-1932.4073825,35.89
614,-1920.6451425,36.04
615,-1977.311309,35.58
616,-2004.9630750000001,34.48
617,-2026.99102,33.77
618,-1996.5693515,33.56
619,-1999.4731545,32.62
620,-1953.3483704999999,34.04
621,-1997.548663,35.62
622,-1930.3804965,34.31
623,-1947.847948,34.5
624,-1973.819394,33.84
625,-1958.6256255,33.83
626,-1938.695455,35.48
627,-1922.7035345000002,34.38
628,-1923.8482525000002,34.36
629,-1933.9301725,34.97
630,-1947.217828,36.0
631,-1883.6886044999999,35.14
632,-1891.084638,34.79
633,-1909.6337955000001,35.0
634,-1830.3909545,35.11
635,-1923.5673239999999,35.72
636,-1900.7806094999999,36.0
637,-1924.3418465,35.63
638,-1876.12979,35.87
639,-1913.369882,36.32
640,-1873.157724,35.51
641,-1906.559335,35.97
642,-1946.5115685,35.55
643,-1907.5911565,35.02
644,-1956.0001255,35.92
645,-1925.4970665,35.68
646,-1900.9748964999999,35.62
647,-1882.8274405,35.6
648,-1913.1834715,35.09
649,-1926.4054895,35.59
650,-1989.7404259999998,36.56
651,-1985.544877,35.0
652,-1937.6478805,37.41
653,-1929.4221890000001,37.59
654,-1915.6908239999998,36.91
655,-1896.655949,36.1
656,-1902.8862605000002,36.47
657,-1908.4313164999999,36.48
658,-1957.8169715000001,35.69
659,-1941.0505285000002,35.61
660,-1908.1661410000002,36.68
661,-1923.3336545,37.7
662,-1973.6382345000002,37.24
663,-1961.2878825,36.42
664,-1895.8551714999999,35.84
665,-1913.3278739999998,36.39
666,-1958.013884,37.64
667,-1939.215304,36.18
668,-1956.1366515,35.73
669,-1936.3298794999998,35.87
670,-1941.6858995,37.29
671,-1977.6342455000001,37.07
672,-2011.274777,36.25
673,-2036.311545,36.54
674,-2021.482721,37.0
675,-2004.007393,36.8
676,-2017.6941245,36.78
677,-1958.7148925,37.05
678,-1989.9478405,36.97
679,-1995.8867215,37.88
680,-2037.7765739999998,36.68
681,-2028.8997585,36.57
682,-2040.738138,36.28
683,-2040.339062,36.49
684,-1987.1753125,35.5
685,-1987.9314565,36.03
686,-1996.046877,36.86
687,-2004.4353495,37.43
688,-1956.291556,36.49
689,-2010.2035730000002,38.13
690,-1941.34721,36.37
691,-2011.2721515,36.68
692,-1967.8043734999999,36.03
693,-1980.25712,36.52
694,-1962.6741464999998,35.9
695,-2002.248308,36.42
696,-1986.847125,38.22
697,-2042.4683425,37.09
698,-2033.675543,37.51
699,-2004.758286,37.28
700,-1962.3223295,36.3
701,-1989.5960235000002,36.64
702,-2004.0730305,36.62
703,-2018.4896509999999,36.39
