model,Gsolv,timing
759,-19170.644856,31.59
760,-19015.792866,31.91
761,-18967.5493035,32.28
762,-18941.8456585,31.39
763,-18854.371875,31.29
764,-18825.690913000002,31.46
765,-18946.3615185,31.98
766,-19521.3355165,32.14
767,-18913.240836,32.1
768,-18987.820788999998,31.1
769,-18868.4734355,31.31
770,-19119.657646,31.86
771,-18931.2806465,30.94
772,-19118.975016,31.42
773,-19255.1098165,30.54
774,-18785.426245,32.0
775,-18799.708964999998,31.19
776,-18630.8709365,31.69
777,-18880.159536,30.97
778,-18972.571885,31.92
779,-18987.2563065,31.42
780,-19053.993891,31.02
781,-18610.772734,31.59
782,-18699.084052000002,32.13
783,-18706.4800855,31.29
784,-18890.425241,31.31
785,-18508.2075765,32.43
786,-18573.695423,31.1
787,-18753.983257,30.77
788,-18645.416206500002,31.03
789,-18442.3652875,29.37
790,-18757.7718535,30.51
791,-18897.1491465,31.64
792,-19297.2963505,31.62
793,-19174.089512,31.11
794,-19157.48585,30.57
795,-19045.32449,30.47
796,-19272.298964999998,30.59
797,-19127.948975,30.33
798,-18907.301955,31.53
799,-18580.075388,31.07
800,-18726.5231525,31.8
801,-18828.229771500002,31.39
802,-18291.443671,31.08
803,-18598.2569755,31.26
804,-18730.2776175,31.48
805,-18914.879148,32.22
806,-18709.583426499998,31.2
807,-18449.892596,32.71
808,-18748.2412885,30.4
809,-18933.756493,30.63
810,-18795.471408,30.02
811,-18326.8275345,31.17
812,-18467.210394,30.65
813,-18337.3767935,31.41
814,-18234.9297835,30.79
815,-18396.416412,32.2
816,-18503.725848000002,31.91
817,-18645.3952025,33.2
818,-18885.3606515,32.97
819,-18987.700016,31.87
820,-18895.5423405,31.59
821,-18979.251157,32.31
822,-18953.526508,31.28
823,-19166.4204265,30.79
824,-19301.2030945,31.34
825,-18816.0054435,31.45
826,-19115.493603000003,31.28
827,-19122.167624,30.56
828,-18403.410744,31.36
829,-18542.22618,30.48
830,-18544.5339945,30.28
831,-18541.015824500002,30.04
832,-18767.856399,29.61
833,-19344.815275,30.76
834,-18908.893008000003,29.75
835,-19061.0801155,30.49
836,-18687.5344775,30.41
837,-18956.944908999998,30.08
838,-18710.967064999997,31.05
839,-18724.798199,29.79
840,-18938.660927,30.73
841,-18929.8418725,30.36
842,-18881.5851825,30.29
843,-18618.3262975,30.96
844,-18738.240759,30.08
