model,Gsolv,timing
850,-19211.014544,30.58
851,-18976.321099,32.49
852,-18822.4746755,31.73
853,-18982.5514105,31.28
854,-19250.4206735,32.4
855,-18638.0648065,31.7
856,-18670.9570705,31.9
857,-18716.527874,31.87
858,-18629.9100035,32.57
859,-18799.929507,32.64
860,-18833.2812335,32.58
861,-18568.502184,32.32
862,-18534.247285499998,32.41
863,-18484.969276,32.84
864,-18709.8381,33.61
865,-18598.845087499998,33.93
866,-18407.59054,32.86
867,-18680.495512,32.47
868,-18567.987586,34.14
869,-18705.049188,34.03
870,-18748.102137,34.32
871,-18620.4529525,33.81
872,-18892.8800835,34.21
873,-18615.6482875,34.3
874,-18552.851578499998,34.22
875,-18653.384599,34.34
876,-18671.096222,34.05
877,-18592.680413500002,34.01
878,-18444.652098000002,33.07
879,-18508.3546045,34.14
880,-18714.532494,32.88
881,-18750.0896405,33.84
882,-18750.879916,34.86
883,-18757.4200365,34.15
884,-18957.811324,36.12
885,-18368.6990085,34.09
886,-18721.4506865,33.92
887,-18595.8047585,33.22
888,-18555.5138355,33.19
889,-18875.87472,33.9
890,-18791.3992575,33.78
891,-18702.2162735,32.17
892,-18393.951067500002,32.42
893,-18721.65285,32.66
894,-18692.567561,32.16
895,-19072.8423555,32.28
896,-18796.7027675,32.85
897,-18877.4316415,32.64
898,-18709.722578,32.92
899,-18542.417841500002,33.69
900,-18696.637086,32.3
901,-18922.393329,32.54
902,-18831.782073000002,31.64
903,-18388.16184,31.29
904,-18809.5519645,30.87
905,-18826.4444315,31.83
906,-18901.3919545,30.04
907,-18779.7052805,30.95
908,-18531.7058015,31.93
909,-18692.735592999998,30.65
910,-18739.3723495,32.83
911,-18861.8361715,32.75
912,-19124.8640125,33.27
913,-18718.5153775,32.5
914,-18831.472264,32.46
915,-18526.756734,32.26
916,-18986.4739075,31.33
917,-18810.0088015,31.6
918,-18804.907455,30.09
919,-18922.382827,32.43
920,-18941.5358495,31.73
921,-18891.291656,31.42
922,-18982.6879365,31.73
923,-18534.2787915,32.53
924,-18919.408135499998,32.73
925,-18467.682984,31.85
926,-18716.097292,30.81
927,-18863.309077,31.15
928,-18994.500061,31.9
929,-18484.782865499998,31.38
930,-18755.9707605,31.25
931,-18895.3795595,32.56
932,-18873.306981,31.32
933,-18888.981216,31.47
934,-18782.6615935,30.64
935,-18492.462453,30.92
936,-18614.3302865,31.44
937,-18746.5137095,31.58
938,-18856.682315,31.64
939,-18763.8420095,31.82
940,-18455.151472499998,31.47
941,-18466.244209999997,32.12
942,-18547.9366425,32.59
943,-18927.0640935,31.95
944,-18595.4161845,31.3
945,-18650.233999,31.25
946,-18943.376325,31.28
947,-19006.9895645,31.64
948,-18723.2255245,31.25
949,-18832.5460935,30.68
950,-18625.2418645,30.21
951,-18461.62333,30.02
952,-18353.442228,30.85
953,-18687.891545500002,31.63
954,-18913.5847765,31.56
955,-18797.556055,31.4
956,-18460.9170705,30.93
957,-18499.1601035,29.77
958,-18842.034650499998,32.57
959,-18823.411979,31.59
960,-18647.1227815,30.5
961,-18749.399134,30.9
962,-18479.849551,31.92
963,-18430.7080675,32.47
964,-18535.4235095,32.76
965,-18848.9292135,32.67
966,-18823.2360705,32.5
967,-18406.3591805,31.76
968,-18787.962477999998,32.32
969,-18602.596927,31.88
970,-18684.701563,32.44
971,-18615.9633475,32.47
972,-18662.463578,32.27
973,-18421.316654000002,31.7
974,-18377.181999,32.17
975,-18903.0932785,33.07
976,-18525.58051,32.64
977,-18461.276764,32.38
978,-18730.603179499998,31.62
979,-19008.7013905,31.82
980,-18848.081177,33.35
981,-18997.204326,31.64
982,-18846.873446999998,31.88
983,-18828.3400425,32.48
984,-18677.0114735,30.77
985,-18944.0878355,31.92
986,-18722.878958499998,32.6
987,-18893.764876999998,31.26
988,-19150.4258805,31.94
989,-19117.63076,32.4
990,-19123.446242500002,31.78
991,-18756.9842035,31.28
992,-18700.304909500002,33.25
993,-18431.409076,32.93
994,-18205.954765500002,32.53
995,-18442.488686,31.5
996,-18384.927224,31.32
997,-18478.048458,31.52
998,-18399.199442,31.78
999,-18762.615901,31.03
1000,-18754.256309,31.36
