model,Gsolv,timing
650,-0.19166149999999998,0.08
651,-0.8716659999999999,0.07
652,-1.0055665,0.06
653,-0.1496535,0.07
654,-0.9346779999999999,0.07
655,-0.866415,0.07
656,-0.36756999999999995,0.07
657,-0.78765,0.07
658,-0.603865,0.07
659,-0.5697335,0.06
660,-0.6117415,0.08
661,0.09189249999999999,0.05
662,-0.661626,0.08
663,-0.7797735,0.07
664,-0.8952955,0.07
665,-1.7669615,0.06
666,-0.9399289999999999,0.05
667,-0.3124345,0.07
668,-0.4122035,0.07
669,-0.6327455,0.07
670,-0.519849,0.07
671,-0.18378499999999998,0.08
672,-0.63012,0.07
673,-0.6379965,0.08
674,-0.645873,0.08
675,-0.987188,0.06
676,-0.5618569999999999,0.07
677,-0.8060284999999999,0.06
678,-0.6064905,0.06
679,-0.3754465,0.07
680,-0.3544425,0.09
681,-0.22579300000000002,0.05
682,-0.6117415,0.06
683,-0.7902755,0.06
684,-0.15753,0.09
685,-0.430582,0.06
686,-0.15753,0.08
687,-0.6117415,0.06
688,-0.5067215,0.07
689,-0.4279565,0.05
690,-0.2966815,0.09
691,-0.28617950000000003,0.07
692,-0.63012,0.07
693,-0.845411,0.07
694,0.089267,0.06
695,-0.4122035,0.06
696,-0.624869,0.07
697,-0.5119724999999999,0.07
698,0.36756999999999995,0.08
699,-0.4752155,0.06
700,-0.819156,0.07
701,-0.4279565,0.08
702,-0.813905,0.07
703,-0.813905,0.08
704,-0.4279565,0.07
705,-0.635371,0.06
706,-0.672128,0.08
707,-0.7955265,0.09
708,-0.5854865,0.06
709,-0.299307,0.06
710,-1.0922079999999998,0.06
711,-0.4804665,0.07
712,0.0603865,0.07
713,-0.45158600000000004,0.07
714,-0.4647135,0.07
715,-1.076455,0.07
716,-0.855913,0.08
717,0.057761,0.09
718,-0.3176855,0.07
719,-0.409578,0.06
720,-0.4122035,0.08
721,-0.320311,0.09
722,-0.6642515000000001,0.06
723,-0.2599245,0.06
724,-0.189036,0.07
725,-1.1237139999999999,0.07
726,-0.551355,0.06
727,-0.6852555,0.08
728,-0.189036,0.07
729,0.220542,0.06
730,-0.0288805,0.06
731,-0.866415,0.07
732,0.0078765,0.07
733,-0.0603865,0.08
734,-0.1969125,0.07
735,-0.0183785,0.08
736,-0.5014705,0.07
737,0.3176855,0.07
738,-0.656375,0.08
739,-0.8270325000000001,0.07
740,-0.8165305,0.06
741,-0.2126655,0.06
742,-0.5067215,0.07
743,0.325562,0.07
744,0.0,0.08
745,-0.48571749999999997,0.07
746,-0.2546735,0.07
747,-0.8532875,0.05
748,-0.509347,0.08
749,-0.4069525,0.08
750,-0.598614,0.07
751,-0.4384585,0.06
752,-0.031506,0.05
753,0.06826299999999999,0.08
754,-0.38332299999999997,0.07
755,-0.0288805,0.06
756,-0.33343849999999997,0.07
757,-0.1076455,0.08
758,-0.9714349999999999,0.08
759,-0.672128,0.06
760,-0.3229365,0.07
761,-0.1864105,0.07
762,-0.635371,0.09
763,-0.45158600000000004,0.08
764,-0.4227055,0.07
765,-1.4834075,0.07
766,-0.5487295,0.08
767,-0.4542115,0.07
768,-0.5224745000000001,0.07
769,-0.042008,0.06
770,-0.0236295,0.05
771,-0.483092,0.07
772,-0.378072,0.08
773,-0.7272635000000001,0.06
774,-0.3019325,0.07
775,0.0813905,0.08
776,-0.68263,0.07
777,-0.509347,0.07
778,-0.8952955,0.09
779,-0.430582,0.06
780,-0.7797735,0.07
781,-0.0183785,0.07
782,-1.076455,0.06
783,-0.168032,0.06
784,-0.021004,0.07
785,0.073514,0.07
786,-0.236295,0.07
787,-0.7745225,0.05
788,0.021004,0.09
789,-0.619618,0.07
790,-0.1391515,0.08
791,0.06826299999999999,0.08
792,-0.1706575,0.06
793,-0.4437095,0.08
794,-1.286495,0.07
795,-0.4332075,0.07
796,-0.5592315,0.06
797,-1.2208575000000002,0.07
798,-0.5776100000000001,0.07
799,-0.44896050000000004,0.08
800,-0.22316750000000002,0.08
801,-0.425331,0.07
802,-0.36494449999999995,0.07
803,-0.703634,0.07
804,0.089267,0.07
805,0.267801,0.08
806,-0.42008,0.08
807,-0.918925,0.08
808,-0.0708885,0.08
809,-0.6379965,0.06
810,-0.782399,0.08
811,-0.6169924999999999,0.06
812,0.1969125,0.08
813,-0.1076455,0.08
814,-0.745642,0.08
815,0.089267,0.06
816,-0.1339005,0.07
817,-0.0708885,0.09
818,0.252048,0.06
819,-0.141777,0.08
820,-0.677379,0.07
821,-0.131275,0.07
822,-0.703634,0.07
823,-0.341315,0.08
824,-0.46996449999999995,0.08
825,-0.551355,0.06
826,0.073514,0.07
827,-0.5067215,0.07
828,-0.409578,0.07
829,-0.1233985,0.08
830,-0.110271,0.05
831,-0.409578,0.07
832,-0.057761,0.09
833,0.624869,0.06
834,-0.21791649999999999,0.07
835,-0.0603865,0.07
836,-0.7115104999999999,0.07
837,-0.635371,0.05
838,-0.5959884999999999,0.07
839,-0.7298889999999999,0.08
840,-0.24942250000000002,0.08
841,-0.8480365,0.08
842,-0.588112,0.08
843,-0.8112794999999999,0.05
844,0.39645050000000004,0.09
845,-0.4069525,0.09
846,-0.141777,0.08
847,-0.9110484999999999,0.06
848,-0.7167615,0.08
849,-0.0813905,0.06
850,-0.110271,0.06
851,0.0603865,0.1
852,-0.6012395,0.08
853,-0.8742915,0.06
854,-0.3281875,0.06
855,-0.551355,0.05
856,-0.43583299999999997,0.06
857,-0.551355,0.07
858,-0.9346779999999999,0.08
859,-0.4909685,0.07
860,-1.034447,0.06
861,-0.0971435,0.08
862,-0.456837,0.08
863,0.06826299999999999,0.05
864,-0.6012395,0.08
865,-0.5277255000000001,0.07
866,-0.6668769999999999,0.07
867,-0.21791649999999999,0.06
868,-0.089267,0.06
869,-0.404327,0.07
870,-0.535602,0.07
871,-0.08664150000000001,0.08
872,-0.5277255000000001,0.08
873,-0.1759085,0.06
874,-1.0843315,0.07
875,-0.5014705,0.07
876,-0.09976900000000001,0.07
877,-0.761395,0.08
878,0.509347,0.09
879,-0.15753,0.07
880,0.14440250000000002,0.06
881,-0.246797,0.08
882,-0.908423,0.07
883,-0.7062594999999999,0.06
884,-0.8716659999999999,0.07
885,-0.46996449999999995,0.08
886,-0.6668769999999999,0.08
887,-0.714136,0.05
888,-0.2704265,0.07
889,0.231044,0.07
890,-0.6169924999999999,0.06
891,-0.3701955,0.06
892,-0.6432475,0.08
893,-0.39907600000000004,0.06
894,-0.7955265,0.08
895,-0.2074145,0.08
896,-1.113212,0.06
897,-0.483092,0.08
898,-0.194287,0.08
899,-0.672128,0.08
900,-0.6432475,0.08
901,-0.672128,0.06
902,0.509347,0.09
903,-0.1233985,0.08
904,-0.3754465,0.06
905,-0.5487295,0.08
906,-0.3911995,0.08
907,-0.3071835,0.09
908,-0.2914305,0.06
909,-0.304558,0.08
910,-0.120773,0.06
911,-0.63012,0.07
912,0.1759085,0.06
913,-0.1601555,0.08
914,-1.228734,0.08
915,-0.8637894999999999,0.07
916,-0.5539805,0.09
917,-0.31506,0.07
918,-0.0971435,0.07
919,0.204789,0.08
