model,Gsolv,timing
663,-3662.0474,34.49
664,-3765.9935705,33.83
665,-3673.0036115000003,34.6
666,-3642.728971,33.87
667,-3736.2939145,35.34
668,-3698.0246265,35.44
669,-3745.596061,34.64
670,-3646.9376475000004,33.98
671,-3629.611973,34.56
672,-3617.0542065000004,33.04
673,-3707.615578,34.31
674,-3736.459321,33.29
675,-3712.724801,59.08
676,-3723.6390045,33.54
677,-3751.855253,32.91
678,-3698.4919655000003,33.95
679,-3699.003938,34.28
680,-3674.3268635000004,35.33
681,-3725.8706795,34.72
682,-3705.2867595000002,34.26
683,-3658.135405,33.85
684,-3681.9723195,33.61
685,-3628.672044,34.26
686,-3738.5623465,33.82
687,-3732.2926525,32.83
688,-3745.281001,33.67
689,-3760.1282035,34.72
690,-3805.1476519999997,35.97
691,-3833.7262195,35.85
692,-3775.9730959999997,34.39
693,-3815.6207715,33.93
694,-3826.77127,34.56
695,-3834.4534830000002,34.95
696,-3844.6903074999996,34.98
697,-3845.7982685,35.18
698,-3793.2147545,35.77
699,-3849.77065,35.19
700,-3770.32302,35.31
701,-3889.2712975,34.52
702,-3864.147888,36.01
703,-3754.8667015,35.24
704,-3816.8810115,34.9
705,-3812.5226815,35.45
706,-3771.021403,34.38
707,-3850.941623,33.66
708,-3759.9496695,35.09
709,-3832.0485249999997,33.67
710,-3774.10374,34.11
711,-3776.0439844999996,34.42
712,-3751.429922,35.85
713,-3769.5432465,35.84
714,-3708.4399849999995,35.64
715,-3759.952295,34.23
716,-3859.511255,35.21
717,-3884.379991,35.22
718,-3813.8459335000002,35.58
719,-3777.8818345,34.59
720,-3819.5327665,34.04
721,-3774.9727804999998,34.69
722,-3801.6294820000003,34.27
723,-3771.0765385,33.92
724,-3785.718952,34.79
725,-3843.2830395,35.32
726,-3840.0431725000003,34.24
727,-3784.0386320000002,35.12
728,-3712.210203,34.59
729,-3833.298263,34.9
730,-3842.7579395000002,34.41
731,-3864.5390875,35.2
732,-3836.564385,35.46
733,-3804.4545200000002,34.27
734,-3844.950232,35.62
735,-3867.8314645,34.48
736,-3930.4233845000003,35.21
737,-3908.104009,35.18
738,-3872.9616915,35.18
739,-3941.2194405,34.75
740,-3911.7061949999998,35.64
741,-3976.94987,35.3
742,-3814.195125,34.91
743,-3904.9297794999998,34.76
744,-3951.5954165,35.01
745,-3901.682036,35.11
746,-3880.2973385,34.04
747,-3860.3540405000003,35.45
748,-3896.6962115,35.71
749,-3964.604769,35.95
750,-3888.234225,35.51
751,-3945.1419375,35.25
752,-3951.162209,33.97
753,-3839.8803915000003,34.58
754,-3870.6827574999998,33.73
755,-3918.7661645000003,34.5
756,-3799.2218985,34.82
757,-3812.042215,34.79
758,-3769.5458719999997,34.82
759,-3781.050813,34.64
760,-3841.99917,34.21
761,-3791.983395,33.72
762,-3845.51734,33.93
763,-3826.177907,33.31
764,-3851.9235599999997,34.25
765,-3822.8855299999996,34.23
766,-3904.4256835,35.19
767,-3891.8915465,34.55
768,-3924.3506030000003,35.46
769,-3863.3287320000004,33.72
770,-3879.128991,34.68
771,-3805.7593935,34.97
772,-3785.4905335,34.88
773,-3812.8666220000005,34.42
774,-3859.43249,34.31
775,-3781.2162194999996,34.33
776,-3690.7887485,34.17
777,-3802.821459,34.7
778,-3770.7430999999997,36.1
779,-3729.2076899999997,34.86
780,-3903.808691,35.56
781,-3852.5379270000003,35.15
782,-3818.9026464999997,34.92
783,-3753.451557,35.02
784,-3753.399047,35.67
785,-3695.275728,35.73
786,-3714.2449655,34.58
787,-3723.0115100000003,34.51
788,-3717.3588085,34.32
789,-3744.257056,34.93
790,-3672.8172010000003,35.03
791,-3707.2427570000004,34.91
792,-3707.9490164999997,34.9
793,-3765.523606,34.7
794,-3757.337297,36.02
795,-3753.9504020000004,34.91
796,-3777.4617544999996,35.54
797,-3764.2134815,35.76
798,-3659.2512425,34.66
799,-3707.1508645000004,34.13
800,-3757.8545205,34.76
801,-3772.097858,35.9
802,-3737.6486725,34.81
803,-3808.0330765000003,34.67
804,-3750.2011880000005,35.18
805,-3693.1306945,34.82
806,-3695.0105525,35.67
807,-3703.4856664999998,35.68
808,-3704.743281,34.99
809,-3722.5362945,36.39
810,-3762.5594165,35.18
811,-3746.278691,34.43
812,-3753.582832,35.01
813,-3793.4641770000003,33.83
814,-3819.488133,33.77
815,-3712.7484305,35.12
816,-3803.1653995,35.49
817,-3762.6801895000003,35.99
818,-3745.375519,35.43
819,-3776.902523,36.28
820,-3744.414586,35.78
821,-3701.4955375000004,35.58
822,-3673.4289425,35.4
823,-3701.6688205,35.44
824,-3782.7311329999998,36.07
825,-3729.071164,35.82
826,-3774.0591065,36.3
827,-3833.854869,36.2
828,-3807.358323,35.66
829,-3780.095131,36.09
830,-3843.7818844999997,35.28
831,-3826.56123,36.46
832,-3826.120146,37.04
833,-3851.230428,37.52
834,-3797.3157855,36.29
835,-3819.3962405,37.1
836,-3775.67904,36.65
837,-3734.1515065000003,35.64
838,-3727.590382,36.64
839,-3782.526344,35.4
840,-3839.5259490000003,35.73
841,-3743.6033065,36.58
842,-3735.755687,36.61
843,-3807.4528410000003,36.79
844,-3797.166132,35.96
845,-3802.2254705,36.31
846,-3826.0072495,35.61
847,-3750.5083715,35.9
848,-3715.728373,37.2
849,-3669.419804,35.65
850,-3761.811149,37.63
851,-3720.732576,37.46
852,-3774.0459789999995,36.64
853,-3758.130198,36.56
854,-3729.0055265,35.93
855,-3738.8879085,33.99
856,-3703.21524,35.39
857,-3738.748757,34.48
858,-3726.965513,34.14
859,-3753.236266,34.8
860,-3791.3847809999997,34.16
861,-3726.020333,34.92
862,-3672.5572765,35.07
863,-3738.4730795,35.83
864,-3709.6555915,34.16
865,-3685.0704095,34.88
866,-3693.0965629999996,33.88
867,-3728.0787250000003,35.42
868,-3701.030824,34.8
869,-3719.7847705,36.28
870,-3727.4249755,35.58
871,-3744.257056,34.77
872,-3680.121342,34.59
873,-3752.3304685,34.05
874,-3717.8839085,34.0
875,-3707.773108,34.12
876,-3667.172376,34.25
877,-3615.5839265,33.76
878,-3768.3460185,33.87
879,-3790.7992945,33.45
880,-3723.3370720000003,33.36
881,-3804.2366035,32.74
882,-3829.8247265,33.02
883,-3764.0454495,33.17
884,-3597.386586,32.6
885,-3653.729816,33.04
886,-3737.8429595000002,33.39
887,-3647.18707,32.48
888,-3719.929173,33.13
889,-3735.839703,33.85
890,-3608.5659650000002,33.75
891,-3723.5208570000004,33.21
892,-3700.1250265,32.82
893,-3736.0261134999996,34.43
894,-3698.7965235,33.91
895,-3810.2936320000003,33.81
896,-3755.714738,33.4
897,-3726.666206,33.72
898,-3779.4413815000003,33.51
899,-3626.0596714999997,33.1
900,-3652.448572,34.37
901,-3714.5784040000003,34.64
902,-3735.8580815,33.92
903,-3788.5965,34.07
904,-3798.0036665,37.19
905,-3776.771248,36.27
906,-3683.4478505,35.75
907,-3696.1290154999997,34.97
908,-3709.1357425,34.64
909,-3729.1210485,35.94
910,-3772.617707,35.26
911,-3685.319832,34.63
912,-3698.3081805,35.07
913,-3724.382021,34.46
914,-3768.280381,34.94
915,-3722.6045575,34.52
916,-3740.0300009999996,35.1
917,-3716.0959430000003,35.16
918,-3782.6182365,36.35
919,-3766.4477819999997,34.95
920,-3790.5078639999997,35.04
921,-3807.946435,34.59
922,-3840.9095875000003,34.29
923,-3764.373637,35.03
924,-3647.2001975000003,34.19
925,-3768.6925845,34.71
926,-3695.370246,34.52
927,-3737.5410269999998,35.17
928,-3664.2055609999998,35.21
929,-3627.6087165,35.22
930,-3591.6367410000003,37.12
931,-3636.5354165000003,38.4
932,-3552.8738590000003,38.07
933,-3640.912125,37.45
934,-3687.8376865,37.34
935,-3705.2736320000004,37.38
936,-3664.268573,37.93
937,-3710.676911,37.89
938,-3825.9836200000004,38.51
939,-3771.803802,36.91
940,-3718.280359,38.43
941,-3658.124903,36.76
942,-3765.4710959999998,38.84
943,-3784.1147714999997,37.74
944,-3839.0244785,38.46
945,-3839.2266419999996,38.69
946,-3823.8753435,36.93
947,-3819.335854,37.14
948,-3946.3024084999997,37.43
949,-3870.6617535,37.15
950,-3789.8042299999997,36.63
951,-3818.0126020000002,37.93
952,-3816.2088835,36.85
953,-3832.9910794999996,37.02
954,-3722.507414,36.09
955,-3746.9481935000003,36.89
956,-3794.6745324999997,37.6
957,-3781.0009285,37.6
958,-3752.83719,36.44
959,-3744.666634,37.1
960,-3836.1836875,37.24
961,-3823.384375,34.94
962,-3839.179383,35.58
963,-3825.6764365,34.76
964,-3843.668988,35.79
965,-3868.6821265,35.51
966,-3773.872696,36.42
967,-3757.589345,34.94
968,-3779.349489,35.82
969,-3770.380781,37.07
970,-3711.1783815,36.88
971,-3766.48979,37.4
972,-3734.1357535,36.25
973,-3757.9700425,35.65
974,-3732.652346,36.18
975,-3662.8455519999998,35.23
