model,Gsolv,timing
903,-1979.2988125,29.3
904,-1992.3370455,28.78
905,-1987.6163965,28.42
906,-1982.220994,28.96
907,-2000.0560155,28.24
908,-2021.3514460000001,28.34
909,-2026.4790475,29.37
910,-2016.720064,28.21
911,-2024.7856,29.64
912,-2043.248116,29.7
913,-2108.3841455,29.01
914,-2052.2457045,27.79
915,-2062.8973579999997,28.75
916,-2049.129236,29.66
917,-2037.130701,28.6
918,-2092.4106035,28.97
919,-2022.8847380000002,29.34
920,-2006.4149765,29.62
921,-2016.2080915,28.63
922,-2121.7899485,29.12
923,-2088.558995,28.84
924,-2071.393476,28.6
925,-1993.1246955,28.91
926,-2021.5851155,29.24
927,-1981.5724955,29.86
928,-2047.328143,29.98
929,-1995.0596890000002,29.69
930,-1984.5261830000002,29.47
931,-2039.5015274999998,29.02
932,-1972.74819,29.35
933,-1998.4912175,29.45
934,-1972.3674925,28.52
935,-1999.42327,29.48
936,-1944.7813640000002,30.79
937,-1959.9646305,28.44
938,-1946.010098,28.02
939,-1936.4296485,29.38
940,-1993.095815,30.0
941,-1961.6213209999999,28.68
942,-1995.9182275,30.02
943,-1941.6753975,29.58
944,-1992.3738024999998,29.97
945,-1981.018515,29.25
946,-1956.8507875,28.42
947,-1991.0531760000001,27.42
948,-1975.090136,28.58
949,-1981.4674754999999,28.92
950,-2012.0939329999999,30.85
951,-2002.6290055,30.87
952,-1955.593173,29.88
953,-1950.8383925,29.4
954,-1950.494452,29.08
955,-1980.902993,29.49
956,-1985.0171515,30.25
957,-1979.075645,30.49
958,-2016.6623029999998,30.94
959,-2027.2246894999998,30.17
960,-1997.2782365,29.62
961,-1934.1612165,31.35
962,-1948.3651715,29.83
963,-1962.724031,30.6
964,-1965.0029650000001,32.01
965,-1995.9103510000002,30.72
966,-1988.6272139999999,29.29
967,-2046.204429,30.07
968,-2008.2738305,30.06
969,-2012.4746305,29.8
970,-2032.840634,30.43
971,-2034.0247345,31.3
972,-2010.0854255,31.76
973,-2020.6609395,30.12
